iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,death_rate,death_rate_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,total_hosp,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,perc,tests_units_grouped,start_date,pandemic_days,full_vax_prc20,full_vax_prc20_days,full_vax_prc75,full_vax_prc75_days,full_vax_prc50,full_vax_prc50_days
CHL,South America,Chile,2021-11-07,1709189,2567,14141,NA,2567,14141,88962.98084530204,133.61188951595776,736.0365133015832,NA,133.61188951595776,736.036513301581,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,80924,23765222,1236.976,4.212,61618,3.207,0.033,30.5,tests performed,38090248,16599247,15467880,6595170,3234,165305,198.26,86.4,80.51,34.33,8604,15114,0.079,35.65,19.21236208319181,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NA,2.11,80.18,0.851,NA,NA,NA,NA,80.51,tested,2020-02-23,623,2021-03-04,248,2021-08-31,68,2021-08-31,68
DNK,Europe,Denmark,2021-11-07,408036,2445,15308,NA,2445,15308,70190.05733085767,420.5871299933021,2633.271078093034,NA,420.5871299933021,2633.271078093034,NA,NA,1.39,40,6.881,282,282,48.509,NA,NA,313.49,53.926,112977,43808180,7535.851,19.434,118684,20.416,0.018,54.3,tests performed,8866082,4491549,4419031,NA,NA,2506,152.51,77.26,76.02,NA,431,1749,0.03,24.07,5.813301990574312,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,NA,2.5,80.9,0.94,259.4,0.25,11.45,44.6218001404365,76.02,tested,2020-02-27,619,2021-04-23,198,2021-08-23,76,2021-08-23,76
FIN,Europe,Finland,2021-11-07,162484,0,4945,NA,0,4945,29285.044841895193,0,891.2541957557158,NA,0,891.2541957557157,NA,NA,1.21,31,5.587,246,246,44.337,NA,NA,NA,NA,8364,7594048,1368.701,1.507,12349,2.226,0.057,17.5,tests performed,8176813,4245507,3931306,NA,9433,8857,147.37,76.52,70.86,NA,1596,1966,0.035,20.37,5.548360976642602,18.136,42.8,21.228,13.264,40585.721,NA,153.507,5.76,18.3,22.6,NA,3.28,81.91,0.938,NA,NA,NA,NA,70.86,tested,2020-01-29,648,2021-04-11,210,2021-10-09,29,2021-10-09,29
FRA,Europe,France,2021-11-07,NA,8559,50999,NA,8559,50999,NA,126.67941757183145,754.8222475459554,NA,126.67941757183145,754.8222475459554,NA,NA,1.26,1101,16.296,6709,6709,99.298,471.704,6.982,1820.576,26.946,63947,NA,NA,0.946,249424,3.692,0.031,32.3,people tested,100120655,51421810,46166972,3575713,11744,125045,148.19,76.11,68.33,5.29,1851,18057,0.027,66.67,67.5642512734696,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,NA,NA,NA,68.33,tested,2020-01-24,653,2021-04-21,200,2021-10-07,31,2021-10-07,31
IRL,Europe,Ireland,2021-11-07,472292,3428,23792,NA,3428,23792,94782.48022820691,687.9522461153127,4774.725740832997,NA,687.9522461153127,4774.725740833,NA,NA,1.28,75,15.051,478,478,95.928,34.126,6.849,373.384,74.933,25547,8305856,1666.871,5.127,25824,5.183,0.132,7.6,tests performed,7351032,3826993,3760327,NA,1490,2358,147.53,76.8,75.46,NA,473,1337,0.027,48.15,4.982904001487056,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96,82.3,0.955,NA,NA,NA,NA,75.46,tested,2020-02-29,617,2021-04-22,199,2021-09-09,59,2021-09-09,59
ITA,Europe,Italy,2021-11-07,4808195,5822,36082,NA,5822,36082,79648.7734732141,96.442669060022,597.7060091074751,NA,96.442669060022,597.7060091074741,NA,NA,1.32,398,6.593,3613,3613,59.85,222.678,3.689,1831.02,30.331,434771,107339124,1778.095,7.202,441024,7.306,0.012,85.6,tests performed,90898805,46730364,43477309,2184309,65581,147729,150.58,77.41,72.02,3.62,2447,15567,0.026,71.3,60.367470713368824,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA,NA,NA,NA,72.02,tested,2020-01-31,646,2021-04-23,198,2021-10-01,37,2021-10-01,37
JPN,Asia,Japan,2021-11-07,NA,157,1339,NA,157,1339,NA,1.2455296630750416,10.622702030939367,NA,1.2455296630750416,10.622702030939367,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,17360,25616548,203.224,0.138,42769,0.339,0.004,223.6,people tested,192078918,98716956,93361962,NA,NA,394186,152.38,78.32,74.07,NA,3127,89534,0.071,47.22,126.05079160651105,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,74.07,tested,2020-01-22,655,2021-06-19,141,2021-10-14,24,2021-10-14,24
MYS,Asia,Malaysia,2021-11-07,2506309,4343,34667,NA,4343,34667,76467.3565324333,132.50470289990494,1057.6883572256502,NA,132.50470289990494,1057.6883572256515,NA,NA,0.92,554,16.903,3929,3929,119.874,NA,NA,NA,NA,104754,35168051,1072.975,3.196,112061,3.419,0.044,22.6,people tested,50310074,25532940,24602709,356443,39267,79281,153.5,77.9,75.06,1.09,2419,6341,0.019,NA,32.776195145924255,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA,75.06,tested,2020-01-25,652,2021-07-05,125,2021-10-06,32,2021-10-06,32
MLT,Europe,Malta,2021-11-07,37946,50,251,NA,50,251,73524.51086981216,96.88044967824298,486.3398573847824,NA,96.88044967824298,486.33985738477975,NA,NA,1.51,NA,NA,11,11,21.314,NA,NA,3.009,5.83,1779,1355645,2626.71,3.447,1798,3.484,0.02,50.1,tests performed,888880,431991,429588,59041,543,1282,172.23,83.7,83.24,11.44,2484,244,0.047,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,83.24,tested,2020-03-07,610,2021-03-22,230,2021-07-20,110,2021-07-20,110
NLD,Europe,Netherlands,2021-11-07,2241183,11376,69193,NA,11376,69193,130505.48698431013,662.4315907864338,4029.1516404083814,NA,662.4315907864338,4029.1516404083786,NA,NA,1.37,305,17.76,1185,1185,69.003,208.158,12.121,1223.296,71.233,NA,14621757,851.434,NA,43159,2.513,0.147,6.8,people tested,NA,13104286,12571545,NA,NA,19176,NA,76.31,73.2,NA,1117,10123,0.059,41.67,17.173094034501734,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,21845.7,7.61,21.67,1272.08876862841,73.2,tested,2020-02-27,619,2021-04-25,196,2021-10-03,35,2021-10-03,35
NOR,Europe,Norway,2021-11-07,216855,998,9575,NA,998,9575,39676.128605522834,182.59563463287353,1751.8569154406446,NA,182.59563463287353,1751.8569154406455,NA,NA,1.32,NA,NA,NA,NA,NA,32.585,5.962,146.63,26.828,7436,8149166,1490.984,1.361,13457,2.462,0.102,9.8,people tested,7972481,4213616,3758865,NA,11,3049,145.87,77.09,68.77,NA,558,966,0.018,20.37,5.465629022328914,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,NA,NA,NA,68.77,tested,2020-02-26,620,2021-04-19,202,2021-09-21,47,2021-09-21,47
KOR,Asia,South Korea,2021-11-07,NA,1759,15308,NA,1759,15308,NA,34.28503324098359,298.3713978697992,NA,34.28503324098359,298.3713978697992,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79751580,41536433,39349215,357147,7084,182987,155.45,80.96,76.7,0.7,3567,53028,0.103,39.35,51.30518578285435,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,NA,NA,NA,NA,76.7,NA,2020-01-22,655,2021-06-10,150,2021-09-27,41,2021-09-27,41
ESP,Europe,Spain,2021-11-07,5110392,0,14491,NA,0,14491,109324.3967048451,0,309.9996698198336,NA,0,309.9996698198319,NA,NA,1.33,NA,NA,NA,NA,NA,75.057,1.606,814.762,17.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,72805128,38100169,37398246,1694745,NA,98389,155.75,81.51,80,3.63,2105,7892,0.017,NA,46.74521107852146,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA,NA,NA,NA,80,NA,2020-02-01,645,2021-04-19,202,2021-08-17,82,2021-08-17,82
ARE,Asia,United Arab Emirates,2021-11-07,740432,70,527,NA,70,527,74109.28309744342,7.006247456648334,52.7470344236237,NA,7.006247456648334,52.74703442362389,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,254696,95107574,9519.246,25.492,255485,25.571,0,3393.5,tests performed,21326489,9741962,8743040,2841487,28421,28810,213.46,97.51,87.51,28.44,2884,11304,0.113,46.3,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,87.51,tested,2020-01-29,648,2021-02-23,257,2021-07-13,117,2021-07-13,117
URY,South America,Uruguay,2021-11-07,395289,169,1369,NA,169,1369,113420.87794160038,48.49142873221988,392.8092658840782,NA,48.49142873221988,392.80926588407704,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655809,2766359,2625918,1263532,0,5884,190.98,79.38,75.35,36.25,1688,766,0.022,NA,3.4851520035273538,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,NA,2.8,77.91,0.817,NA,NA,NA,NA,75.35,NA,2020-03-13,604,2021-04-02,219,2021-08-13,86,2021-08-13,86
ARG,South America,Argentina,2021-11-08,5298069,1288,8124,NA,1288,8124,116170.88904386353,28.24200762362593,178.1351474645449,NA,28.24200762362593,178.13514746454743,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61821032,35219132,26720260,NA,168351,231058,135.56,77.23,58.59,NA,5066,127206,0.279,42.59,45.605822969983194,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA,58.59,NA,2020-03-03,615,2021-05-29,163,2021-10-31,8,2021-10-31,8
BEL,Europe,Belgium,2021-11-08,1438830,24367,78180,NA,24367,78180,123692.28725843792,2094.76447087311,6720.921177529437,NA,2094.76447087311,6720.921177529435,NA,NA,1.56,418,35.934,2072,2072,178.124,NA,NA,NA,NA,76401,22532122,1937.025,6.568,80254,6.899,0.121,8.3,tests performed,16951672,8752875,8609179,753307,4212,6828,145.73,75.25,74.01,6.48,587,3923,0.034,45.83,11.632334011204463,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.931,NA,NA,NA,NA,74.01,tested,2020-02-04,643,2021-04-17,205,2021-10-30,9,2021-10-30,9
BRA,South America,Brazil,2021-11-08,NA,5638,71384,NA,5638,71384,NA,26.34660183920391,333.5803167239681,NA,26.34660183920391,333.5803167239681,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64755932,302.607,NA,508,0.002,NA,NA,tests performed,279097836,160675863,123166636,9935578,NA,398770,130.42,75.08,57.56,4.64,1863,122917,0.057,41.2,213.99344152271738,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,NA,2.2,75.88,0.765,NA,NA,NA,NA,57.56,tested,2020-02-26,621,2021-05-26,166,2021-11-08,0,2021-11-08,0
BRN,Asia,Brunei,2021-11-08,13782,40,536,NA,40,536,31214.045469606343,90.59365975796355,1213.9550407567103,NA,90.59365975796355,1213.9550407567115,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643231,355752,287479,NA,2510,4213,145.68,80.57,65.11,NA,9542,336,0.076,79.63,0.4415320024256315,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA,65.11,NA,2020-03-09,609,2021-07-08,123,2021-10-12,27,2021-10-12,27
KHM,Asia,Cambodia,2021-11-08,119160,68,547,NA,68,547,7031.563033245047,4.0126408716067745,32.278155246601834,NA,4.0126408716067745,32.27815524660156,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28091131,13988235,13163613,1992434,49579,61525,165.76,82.54,77.68,11.76,3631,34516,0.204,54.17,16.946445539436198,90.672,25.6,4.412,2.385,3645.07,NA,270.892,4,2,33.7,66.229,0.8,69.82,0.594,NA,NA,NA,NA,77.68,NA,2020-01-27,651,2021-06-21,140,2021-09-23,46,2021-09-23,46
CAN,North America,Canada,2021-11-08,1743338,4795,16606,NA,4795,16606,45795.4712448645,125.9590995086009,436.220397589121,NA,125.9590995086009,436.22039758911916,NA,NA,1.02,518,13.607,1704,1704,44.762,NA,NA,NA,NA,81810,46950290,1233.33,2.149,89477,2.35,0.027,37.7,tests performed,59190148,29965903,28519448,704797,99270,61599,155.49,78.72,74.92,1.85,1618,14745,0.039,67.13,38.06791266932312,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA,NA,NA,NA,74.92,tested,2020-01-26,652,2021-04-13,209,2021-09-17,52,2021-09-17,52
CHL,South America,Chile,2021-11-08,1711442,2253,14656,NA,2253,14656,89080.24909114522,117.2682458431838,762.8421709177571,NA,117.2682458431838,762.8421709177549,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,65817,23831039,1240.401,3.426,62852,3.271,0.033,30,tests performed,38274779,16623111,15510652,6713222,184531,191324,199.22,86.52,80.73,34.94,9958,18497,0.096,35.65,19.21236208319181,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NA,2.11,80.18,0.851,NA,NA,NA,NA,80.73,tested,2020-02-23,624,2021-03-04,249,2021-08-31,69,2021-08-31,69
CUB,North America,Cuba,2021-11-08,956452,471,3818,NA,471,3818,84510.90550861912,41.61697240902795,337.3537168952683,NA,41.61697240902795,337.35371689526266,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26453315,10036001,7810402,NA,29719,83364,233.74,88.68,69.01,NA,7366,10365,0.092,NA,11.317497951817037,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,NA,NA,NA,NA,69.01,NA,2020-03-12,606,2021-06-21,140,2021-09-20,49,2021-09-20,49
DNK,Europe,Denmark,2021-11-08,410405,2369,16142,NA,2369,16142,70597.57099586958,407.5136650119152,2776.735154336148,NA,407.5136650119152,2776.735154336148,NA,NA,1.39,36,6.193,303,303,52.122,NA,NA,NA,NA,151404,43959584,7561.896,26.044,123025,21.163,0.019,53.3,tests performed,8868865,4494010,4420273,NA,2783,2481,152.56,77.31,76.04,NA,427,1855,0.032,24.07,5.813301990574312,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,NA,2.5,80.9,0.94,NA,NA,NA,NA,76.04,tested,2020-02-27,620,2021-04-23,199,2021-08-23,77,2021-08-23,77
FIN,Europe,Finland,2021-11-08,164500,2016,5501,NA,2016,5501,29648.39538964919,363.35054775399857,991.4639698386638,NA,363.35054775399857,991.4639698386638,NA,NA,1.21,34,6.128,255,255,45.96,NA,NA,NA,NA,10799,7604847,1370.647,1.946,12253,2.208,0.064,15.6,tests performed,8177958,4245756,3932202,NA,1145,8843,147.39,76.52,70.87,NA,1594,1949,0.035,20.37,5.548360976642602,18.136,42.8,21.228,13.264,40585.721,NA,153.507,5.76,18.3,22.6,NA,3.28,81.91,0.938,NA,NA,NA,NA,70.87,tested,2020-01-29,649,2021-04-11,211,2021-10-09,30,2021-10-09,30
FRA,Europe,France,2021-11-08,NA,2241,51357,NA,2241,51357,NA,33.168427944675116,760.1209076102989,NA,33.168427944675116,760.1209076102989,NA,NA,1.27,1141,16.888,6865,6865,101.607,NA,NA,NA,NA,371805,NA,NA,5.503,290293,4.297,0.033,30.3,people tested,100302688,51440334,46205159,3701113,182033,149821,148.46,76.14,68.39,5.48,2217,20433,0.03,66.67,67.5642512734696,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,NA,NA,NA,68.39,tested,2020-01-24,654,2021-04-21,201,2021-10-07,32,2021-10-07,32
IRL,Europe,Ireland,2021-11-08,475453,3161,24098,NA,3161,24098,95416.84926262072,634.3690344137992,4836.135713794282,NA,634.3690344137992,4836.135713794285,NA,NA,1.27,78,15.654,498,498,99.942,NA,NA,NA,NA,22207,8328063,1671.327,4.457,25933,5.204,0.133,7.5,tests performed,7351987,3827492,3760783,NA,955,2462,147.54,76.81,75.47,NA,494,1392,0.028,48.15,4.982904001487056,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96,82.3,0.955,NA,NA,NA,NA,75.47,tested,2020-02-29,618,2021-04-22,200,2021-09-09,60,2021-09-09,60
ITA,Europe,Italy,2021-11-08,4812742,4547,37811,NA,4547,37811,79724.09549592382,75.32202270970801,626.3472620797833,NA,75.32202270970801,626.3472620797822,NA,NA,1.34,415,6.875,3777,3777,62.567,NA,NA,NA,NA,249115,107588239,1782.222,4.127,455651,7.548,0.012,84.4,tests performed,91094815,46750645,43534638,2302776,196010,168328,150.9,77.44,72.12,3.81,2788,17579,0.029,71.3,60.367470713368824,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA,NA,NA,NA,72.12,tested,2020-01-31,647,2021-04-23,199,2021-10-01,38,2021-10-01,38
JPN,Asia,Japan,2021-11-08,NA,100,1355,NA,100,1355,NA,0.7933309955891985,10.74963499023364,NA,0.7933309955891985,10.74963499023364,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,52712,25669260,203.642,0.418,43215,0.343,0.004,223.3,people tested,192610138,98847347,93762791,NA,531220,369724,152.8,78.42,74.38,NA,2933,85251,0.068,47.22,126.05079160651105,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,74.38,tested,2020-01-22,656,2021-06-19,142,2021-10-14,25,2021-10-14,25
MYS,Asia,Malaysia,2021-11-08,2510852,4543,34584,NA,4543,34584,76605.963224875,138.60669244169196,1055.1560315658085,NA,138.60669244169196,1055.1560315658098,NA,NA,0.93,534,16.292,4421,4421,134.884,NA,NA,NA,NA,171373,35339424,1078.204,5.229,112801,3.442,0.044,22.8,people tested,50419529,25539542,24647745,414564,109455,79253,153.83,77.92,75.2,1.26,2418,5910,0.018,NA,32.776195145924255,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA,75.2,tested,2020-01-25,653,2021-07-05,126,2021-10-06,33,2021-10-06,33
MLT,Europe,Malta,2021-11-08,37973,27,258,NA,27,258,73576.82631263841,52.31544282625121,499.90312033973646,NA,52.31544282625121,499.90312033973385,NA,NA,1.41,NA,NA,13,13,25.189,NA,NA,NA,NA,1477,1357122,2629.572,2.862,1818,3.523,0.02,49.3,tests performed,892243,432222,429752,62037,3363,1486,172.88,83.75,83.27,12.02,2879,229,0.044,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,83.27,tested,2020-03-07,611,2021-03-22,231,2021-07-20,111,2021-07-20,111
NOR,Europe,Norway,2021-11-08,218387,1532,9772,NA,0,8240,39956.42571199333,280.29710647050325,1787.9003423170734,NA,0,1507.603235846571,NA,NA,1.31,NA,NA,197,197,36.043,NA,NA,NA,NA,20727,8169893,1494.776,3.792,13799,2.525,0.101,9.9,people tested,7974706,4214275,3760431,NA,2225,3134,145.91,77.11,68.8,NA,573,986,0.018,20.37,5.465629022328914,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,NA,NA,NA,68.8,tested,2020-02-26,621,2021-04-19,203,2021-09-21,48,2021-09-21,48
PRT,Europe,Portugal,2021-11-08,1098286,568,6983,NA,568,6983,108014.78296394476,55.86194918584105,686.7675900787413,NA,55.86194918584105,686.7675900787465,NA,NA,1.27,62,6.098,360,360,35.405,NA,NA,NA,NA,36612,20159274,1982.634,3.601,34016,3.345,0.029,34.1,tests performed,16278145,9040731,8904618,NA,NA,3389,160.09,88.91,87.58,NA,333,1425,0.014,NA,10.167923036669961,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,NA,3.39,82.05,0.864,NA,NA,NA,NA,87.58,tested,2020-03-02,616,2021-04-19,203,2021-08-14,86,2021-08-14,86
SYC,Africa,Seychelles,2021-11-08,22446,60,176,NA,60,176,226933.57560589962,606.6120705851366,1779.3954070497393,NA,606.6120705851366,1779.3954070497339,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170530,81375,76796,NA,NA,212,172.41,82.27,77.64,NA,2143,15,0.015,65.74,0.09891000016225218,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,NA,3.6,73.4,0.796,NA,NA,NA,NA,77.64,NA,2020-03-15,603,2021-01-25,287,2021-09-16,53,2021-09-16,53
KOR,Asia,South Korea,2021-11-08,NA,1713,15433,NA,1713,15433,NA,33.38843771563666,300.80779875389413,NA,33.38843771563666,300.80779875389413,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80216421,41653412,39513352,541539,464841,215574,156.35,81.19,77.02,1.06,4202,57832,0.113,39.35,51.30518578285435,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,NA,NA,NA,NA,77.02,NA,2020-01-22,656,2021-06-10,151,2021-09-27,42,2021-09-27,42
ARE,Asia,United Arab Emirates,2021-11-08,740500,68,517,NA,68,517,74116.0891664013,6.8060689578869535,51.7461419298168,NA,6.8060689578869535,51.746141929816986,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,223257,95330831,9541.591,22.346,248485,24.871,0,3364.4,tests performed,21348200,9751830,8752910,2843460,21711,28674,213.67,97.61,87.61,28.46,2870,11300,0.113,46.3,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,87.61,tested,2020-01-29,649,2021-02-23,258,2021-07-13,118,2021-07-13,118
URY,South America,Uruguay,2021-11-08,395431,142,1357,NA,142,1357,113461.62221899668,40.74427739630309,389.3660875125596,NA,40.74427739630309,389.36608751255847,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6661196,2766728,2627189,1267279,5387,5629,191.13,79.39,75.38,36.36,1615,569,0.016,NA,3.4851520035273538,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,NA,2.8,77.91,0.817,NA,NA,NA,NA,75.38,NA,2020-03-13,605,2021-04-02,220,2021-08-13,87,2021-08-13,87
ARG,South America,Argentina,2021-11-09,5299418,1349,8133,NA,1349,8133,116200.46859998484,29.579556121328714,178.33249068551743,NA,29.579556121328714,178.33249068551996,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61959735,35292610,26785893,NA,138703,220819,135.86,77.39,58.73,NA,4842,115880,0.254,42.59,45.605822969983194,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,NA,NA,NA,NA,58.73,NA,2020-03-03,616,2021-05-29,164,2021-10-31,9,2021-10-31,9
AUS,Oceania,Australia,2021-11-09,184071,1201,9795,NA,1201,9795,7137.795109467729,46.57165944918397,379.8246497125368,NA,46.57165944918397,379.82464971253705,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,136463,44718873,1734.082,5.292,154934,6.008,0.009,110.7,tests performed,37068049,19373942,17487181,206926,149289,154031,143.74,75.13,67.81,0.8,5973,33582,0.13,60.65,25.78821571325915,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA,67.81,tested,2020-01-26,653,2021-06-15,147,2021-11-09,0,2021-11-09,0
BEL,Europe,Belgium,2021-11-09,1438830,0,78180,NA,0,78180,123692.28725843792,0,6720.921177529437,NA,0,6720.921177529435,NA,NA,1.53,434,37.31,2146,2146,184.486,NA,NA,NA,NA,101923,22634045,1945.787,8.762,83849,7.208,0.127,7.9,tests performed,16959826,8757213,8613505,774633,8154,6871,145.8,75.28,74.05,6.66,591,3902,0.034,44.91,11.632334011204463,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.931,NA,NA,NA,NA,74.05,tested,2020-02-04,644,2021-04-17,206,2021-10-30,10,2021-10-30,10
BRN,Asia,Brunei,2021-11-09,13864,82,543,NA,82,543,31399.762472110167,185.71700250382528,1229.8089312143538,NA,185.71700250382528,1229.8089312143552,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649166,361215,287951,NA,5935,4165,147.03,81.81,65.22,NA,9433,1076,0.244,79.63,0.4415320024256315,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA,65.22,NA,2020-03-09,610,2021-07-08,124,2021-10-12,28,2021-10-12,28
